transaction_id,customer_id,age,gender,location,loyalty_tier,category,product,price,quantity,total_amount,rating,review,sentiment,payment_method,timestamp,will_purchase_again
TXN011396,CUST00833,55,Other,New York,Bronze,Electronics,Smartphone,269.3,5,1346.5,3.0,"Not bad, not great. Pretty much what I expected for the price.",Neutral,Credit Card,2022-10-25 00:00:00,0
TXN013373,CUST00055,19,Male,Phoenix,Gold,Clothing,Jeans,75.56,5,377.8,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,Credit Card,2022-07-13 00:00:00,1
TXN012535,CUST01845,59,Other,San Diego,Bronze,Electronics,Camera,256.91,3,770.73,1.0,Complete waste of money. Does not work as advertised at all.,Negative,Google Pay,2023-03-12 00:00:00,0
TXN002096,CUST01226,41,Male,Chicago,Bronze,Toys,Board Game,82.88,5,414.4,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,PayPal,2022-11-11 00:00:00,1
TXN010990,CUST00087,40,Female,San Diego,Gold,Beauty,Lipstick,74.24,1,74.24,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,PayPal,2022-09-19 00:00:00,1
TXN010920,CUST01683,51,Other,Los Angeles,Bronze,Books,Fiction Novel,48.09,3,144.27,4.0,,Positive,Debit Card,2022-03-29 00:00:00,1
TXN011733,CUST01823,68,Male,Houston,Platinum,Grocery,Olive Oil,46.11,1,46.11,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,Apple Pay,2024-05-05 00:00:00,1
TXN014933,CUST00007,38,Male,Los Angeles,Platinum,Beauty,Face Cream,22.1,5,110.5,5.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Apple Pay,2022-07-25 00:00:00,1
TXN014567,CUST00392,38,Female,San Antonio,Bronze,Toys,Board Game,103.7,5,518.5,3.0,,Neutral,Apple Pay,2022-05-01 00:00:00,0
TXN002975,CUST01909,39,Male,Phoenix,Bronze,Books,Fiction Novel,14.43,1,14.43,5.0,Outstanding quality! The product is even better than the pictures.,Positive,Debit Card,2022-05-26 00:00:00,1
TXN010761,CUST00998,62,Male,Chicago,Bronze,Electronics,Laptop,609.05,1,609.05,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Credit Card,2024-07-06 00:00:00,1
TXN006429,CUST00652,22,Female,Philadelphia,Bronze,Toys,Board Game,36.04,3,108.12,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Google Pay,2023-07-17 00:00:00,1
TXN000252,CUST00656,69,Male,Philadelphia,Gold,Automotive,Tire Inflator,133.34,1,133.34,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,PayPal,2024-08-09 00:00:00,1
TXN008949,CUST00394,40,Other,Phoenix,Gold,Clothing,Jeans,103.71,1,103.71,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Debit Card,2024-10-20 00:00:00,1
TXN010122,CUST00408,39,Other,Houston,Bronze,Sports,Tennis Racket,81.9,4,327.6,3.0,Average quality. Meets basic requirements but could be better.,Neutral,Google Pay,2024-11-01 00:00:00,0
TXN010235,CUST00654,29,Female,San Jose,Bronze,Grocery,Olive Oil,28.13,3,84.39,,"Five stars all the way! Perfect product, fast delivery.",Positive,Credit Card,2024-04-01 00:00:00,0
TXN003324,CUST00663,59,Female,Dallas,Silver,Jewelry,Gold Ring,476.62,1,476.62,4.0,Great quality and fast shipping. Will definitely buy again.,Positive,Apple Pay,2024-02-03 00:00:00,1
TXN010847,CUST01660,54,Male,San Antonio,Silver,Beauty,Perfume,66.46,2,132.92,1.0,Terrible product! Broke after just two days of use. Very disappointed.,Negative,Credit Card,2023-11-04 00:00:00,0
TXN012336,CUST01980,42,Other,San Antonio,Bronze,Jewelry,Silver Necklace,458.16,3,1374.48,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Credit Card,2024-07-31 00:00:00,1
TXN010160,CUST01822,46,Female,Philadelphia,Gold,Clothing,T-Shirt,84.2,4,336.8,4.0,Great quality and fast shipping. Will definitely buy again.,Positive,PayPal,2023-10-26 00:00:00,0
TXN003064,CUST01413,50,Male,San Jose,Bronze,Books,Biography,36.68,3,110.04,4.0,Excellent value for money. Works as described and ships quickly.,Positive,PayPal,2022-02-25 00:00:00,1
TXN006609,CUST01860,47,Female,Los Angeles,Gold,Automotive,Floor Mats,105.5,4,422.0,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Apple Pay,2024-11-19 00:00:00,1
TXN012682,CUST01861,56,Other,Dallas,Bronze,Automotive,Floor Mats,90.25,1,90.25,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,PayPal,2024-01-03 00:00:00,1
TXN009241,CUST01521,51,Female,New York,Platinum,Books,Biography,24.6,4,98.4,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,PayPal,2022-05-18 00:00:00,1
TXN004515,CUST01676,33,Male,Chicago,Bronze,Beauty,Perfume,23.42,4,93.68,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,Credit Card,2024-12-02 00:00:00,1
TXN014697,CUST00354,55,Female,San Antonio,Platinum,Books,Cookbook,46.09,5,230.45,4.0,Very happy with this purchase. Great customer service too.,Positive,Debit Card,2023-06-11 00:00:00,1
TXN002936,CUST00662,62,Other,Houston,Bronze,Clothing,Dress,35.43,5,177.15,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,Google Pay,2022-02-01 00:00:00,1
TXN000340,CUST01962,61,Other,Dallas,Bronze,Automotive,Air Freshener,44.45,4,177.8,2.0,Disgusting quality. Returning immediately. This is completely unacceptable.,Negative,Google Pay,2022-01-21 00:00:00,0
TXN007078,CUST01112,22,Other,San Diego,Platinum,Beauty,Face Cream,38.91,3,116.73,1.0,Extremely disappointed. Nothing like the pictures shown on website.,Negative,Credit Card,2023-10-19 00:00:00,0
TXN000103,CUST00118,22,Male,Philadelphia,Silver,Clothing,Jacket,92.2,4,368.8,3.0,Decent product for the price. Some minor issues though.,Neutral,Google Pay,2024-08-26 00:00:00,0
TXN005059,CUST01359,68,Male,Phoenix,Bronze,Books,Self-Help,26.09,2,52.18,5.0,Very happy with this purchase. Great customer service too.,Positive,Debit Card,2022-08-19 00:00:00,1
TXN012507,CUST01972,22,Other,San Jose,Bronze,Clothing,Jacket,89.13,1,89.13,4.0,Great quality and fast shipping. Will definitely buy again.,Positive,Debit Card,2024-04-29 00:00:00,0
TXN004059,CUST00505,46,Female,Chicago,Bronze,Grocery,Nuts Mix,20.61,2,41.22,4.0,Superb quality. Will recommend to all my friends and family.,Positive,Apple Pay,2024-07-15 00:00:00,1
TXN006441,CUST01777,64,Other,San Jose,Silver,Automotive,Dash Cam,130.95,1,130.95,5.0,Outstanding quality! The product is even better than the pictures.,Positive,Debit Card,2023-11-29 00:00:00,1
TXN011718,CUST00633,42,Female,San Diego,Gold,Toys,Puzzle,46.77,3,140.31,3.0,It works as described. Nothing extraordinary about it.,Neutral,Credit Card,2022-11-22 00:00:00,0
TXN002678,CUST01131,47,Male,Phoenix,Platinum,Electronics,Smartphone,474.01,2,948.02,4.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Debit Card,2024-12-09 00:00:00,1
TXN012564,CUST00335,50,Other,Phoenix,Bronze,Beauty,Shampoo,82.76,5,413.8,3.0,"It's alright. Nothing to write home about, just average.",Neutral,Apple Pay,2022-10-14 00:00:00,1
TXN005525,CUST01695,66,Female,Dallas,Platinum,Beauty,Perfume,83.74,2,167.48,2.0,Worst purchase I have made. Product arrived damaged and unusable.,Negative,Apple Pay,2022-12-17 00:00:00,0
TXN014413,CUST01799,22,Other,Los Angeles,Bronze,Grocery,Green Tea,37.88,4,151.52,1.0,Waste of time and money. Product malfunctioned right out of the box.,Negative,Apple Pay,2022-04-30 00:00:00,0
TXN004210,CUST00918,65,Male,New York,Silver,Grocery,Olive Oil,62.14,2,124.28,1.0,Complete waste of money. Does not work as advertised at all.,Negative,PayPal,2024-07-03 00:00:00,0
TXN004464,CUST01446,19,Female,Houston,Silver,Automotive,Dash Cam,129.54,4,518.16,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,PayPal,2023-05-27 00:00:00,0
TXN007051,CUST00403,63,Male,San Diego,Silver,Clothing,Dress,136.93,5,684.65,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Google Pay,2022-12-30 00:00:00,1
TXN010567,CUST00177,39,Female,Los Angeles,Bronze,Grocery,Protein Bar,34.19,3,102.57,3.0,It's fine I guess. Does what it says but looks cheap.,Neutral,Credit Card,2022-11-28 00:00:00,1
TXN004672,CUST00207,68,Other,Houston,Platinum,Beauty,Lipstick,74.7,5,373.5,3.0,"Not bad, not great. Pretty much what I expected for the price.",Neutral,Apple Pay,2022-08-25 00:00:00,1
TXN011978,CUST01601,41,Other,Chicago,Bronze,Books,Biography,23.45,4,93.8,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Credit Card,2022-04-27 00:00:00,1
TXN007413,CUST00567,20,Female,San Diego,Bronze,Toys,LEGO Set,98.32,4,393.28,5.0,Superb quality. Will recommend to all my friends and family.,Positive,Debit Card,2023-06-29 00:00:00,1
TXN010706,CUST00374,34,Other,New York,Bronze,Electronics,Headphones,700.81,1,700.81,5.0,Very happy with this purchase. Great customer service too.,Positive,Credit Card,2024-03-31 00:00:00,1
TXN013301,CUST00056,37,Male,New York,Bronze,Clothing,T-Shirt,120.58,5,602.9,4.0,Very happy with this purchase. Great customer service too.,Positive,Google Pay,2023-07-30 00:00:00,0
TXN000388,CUST00842,38,Male,Chicago,Platinum,Books,Cookbook,24.37,1,24.37,5.0,Excellent value for money. Works as described and ships quickly.,Positive,PayPal,2024-05-28 00:00:00,0
TXN001684,CUST01520,57,Female,Phoenix,Silver,Sports,Bicycle,181.55,5,907.75,5.0,Great quality and fast shipping. Will definitely buy again.,Positive,Apple Pay,2024-12-13 00:00:00,1
TXN003600,CUST00374,34,Other,New York,Bronze,Electronics,Camera,731.81,5,3659.05,1.0,Terrible product! Broke after just two days of use. Very disappointed.,Negative,Debit Card,2024-08-01 00:00:00,1
TXN008926,CUST01497,54,Other,San Diego,Bronze,Toys,Board Game,69.49,2,138.98,2.0,Very poor quality. I would not recommend this product to anyone.,Negative,Debit Card,2023-09-16 00:00:00,1
TXN010947,CUST00074,46,Other,Los Angeles,Bronze,Clothing,T-Shirt,42.86,3,128.58,4.0,Great quality and fast shipping. Will definitely buy again.,Positive,Debit Card,2023-06-24 00:00:00,1
TXN012524,CUST01379,66,Other,New York,Silver,Grocery,Nuts Mix,38.86,1,38.86,2.0,Worst purchase I have made. Product arrived damaged and unusable.,Negative,PayPal,2024-04-16 00:00:00,1
TXN003828,CUST01532,19,Male,New York,Silver,Home & Kitchen,Coffee Maker,118.61,3,355.83,4.0,Very happy with this purchase. Great customer service too.,Positive,Debit Card,2024-04-04 00:00:00,0
TXN001660,CUST00767,55,Female,Houston,Silver,Clothing,Jacket,88.35,3,265.05,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,Google Pay,2023-04-22 00:00:00,0
TXN009495,CUST01938,63,Other,Chicago,Bronze,Automotive,Tire Inflator,65.97,3,197.91,5.0,Very happy with this purchase. Great customer service too.,Positive,Apple Pay,2023-04-16 00:00:00,0
TXN004169,CUST01838,50,Other,Houston,Bronze,Home & Kitchen,Vacuum,116.28,1,116.28,3.0,"Product is okay, does the job but nothing special.",Neutral,PayPal,2023-02-06 00:00:00,0
TXN002450,CUST01197,69,Male,San Jose,Silver,Jewelry,Gold Ring,105.84,4,423.36,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Google Pay,2023-01-12 00:00:00,0
TXN002808,CUST01310,58,Male,Chicago,Bronze,Grocery,Nuts Mix,47.36,4,189.44,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Apple Pay,2023-10-26 00:00:00,0
TXN003270,CUST01695,66,Female,Dallas,Platinum,Toys,Puzzle,36.11,1,36.11,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,PayPal,2023-08-28 00:00:00,1
TXN013564,CUST01158,36,Male,Houston,Silver,Automotive,Air Freshener,90.71,5,453.55,4.0,This is exactly what I needed. Highly recommend to everyone.,Positive,PayPal,2023-10-16 00:00:00,1
TXN003206,CUST00545,22,Male,Phoenix,Silver,Automotive,Dash Cam,123.45,2,246.9,2.0,Do not buy this! It is a scam. Product quality is absolutely terrible.,Negative,PayPal,2023-05-14 00:00:00,0
TXN013994,CUST00059,24,Male,Houston,Silver,Clothing,Jacket,102.73,4,410.92,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,Debit Card,2022-07-21 00:00:00,1
TXN004439,CUST01388,56,Other,Chicago,Silver,Electronics,Laptop,602.13,4,2408.52,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,Apple Pay,2022-03-19 00:00:00,0
TXN005752,CUST01075,66,Female,Dallas,Bronze,Sports,Running Shoes,230.79,5,1153.95,3.0,"It's alright. Nothing to write home about, just average.",Neutral,Credit Card,2022-08-16 00:00:00,0
TXN007643,CUST00613,35,Male,Philadelphia,Bronze,Jewelry,Silver Necklace,144.31,2,288.62,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,PayPal,2024-08-19 00:00:00,1
TXN007678,CUST00590,43,Female,San Jose,Platinum,Electronics,Tablet,603.75,2,1207.5,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,Google Pay,2023-07-26 00:00:00,1
TXN013787,CUST00391,69,Male,Houston,Gold,Jewelry,Bracelet,353.94,5,1769.7,3.0,"Not bad, not great. Pretty much what I expected for the price.",Neutral,Credit Card,2022-04-12 00:00:00,1
TXN004253,CUST01192,20,Female,Chicago,Silver,Grocery,Protein Bar,58.5,2,117.0,4.0,Outstanding quality! The product is even better than the pictures.,Positive,Debit Card,2023-01-23 00:00:00,1
TXN008361,CUST01863,35,Other,Phoenix,Bronze,Jewelry,Watch,192.28,5,961.4,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,PayPal,2024-01-21 00:00:00,1
TXN002299,CUST00219,69,Male,Houston,Platinum,Sports,Running Shoes,229.35,5,1146.75,4.0,Very happy with this purchase. Great customer service too.,Positive,Credit Card,2023-06-04 00:00:00,0
TXN001036,CUST00226,66,Male,Los Angeles,Gold,Home & Kitchen,Cookware,94.92,4,379.68,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,Credit Card,2022-08-12 00:00:00,1
TXN004082,CUST00242,23,Female,Dallas,Platinum,Clothing,Jeans,105.22,3,315.66,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Google Pay,2024-06-28 00:00:00,0
TXN006741,CUST00219,69,Male,Houston,Platinum,Clothing,Dress,79.55,1,79.55,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,Credit Card,2024-07-04 00:00:00,1
TXN014742,CUST01365,62,Female,New York,Silver,Electronics,Smartphone,583.75,5,2918.75,4.0,"Five stars all the way! Perfect product, fast delivery.",Positive,Apple Pay,2022-10-06 00:00:00,0
TXN000089,CUST01417,51,Other,San Diego,Bronze,Automotive,Tire Inflator,35.89,4,143.56,5.0,Fantastic! This product changed my life. So glad I bought it.,Positive,Apple Pay,2024-07-13 00:00:00,0
TXN001164,CUST00501,33,Other,Dallas,Gold,Beauty,Shampoo,60.91,3,182.73,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Credit Card,2023-06-07 00:00:00,1
TXN001311,CUST01575,60,Other,Los Angeles,Bronze,Grocery,Nuts Mix,49.43,1,49.43,4.0,Outstanding quality! The product is even better than the pictures.,Positive,Credit Card,2024-02-10 00:00:00,1
TXN004030,CUST01739,42,Female,Philadelphia,Gold,Grocery,Green Tea,30.86,5,154.3,4.0,Superb quality. Will recommend to all my friends and family.,Positive,Google Pay,2024-10-18 00:00:00,0
TXN006129,CUST00983,40,Male,San Antonio,Bronze,Grocery,Green Tea,39.57,1,39.57,3.0,It works as described. Nothing extraordinary about it.,Neutral,Google Pay,2022-01-28 00:00:00,0
TXN008994,CUST01196,59,Female,San Antonio,Platinum,Jewelry,Watch,416.46,1,416.46,3.0,Works most of the time. Quality seems okay for everyday use.,Neutral,Apple Pay,2023-01-17 00:00:00,1
TXN006968,CUST00498,57,Male,San Diego,Bronze,Toys,Doll,81.05,1,81.05,5.0,Excellent value for money. Works as described and ships quickly.,Positive,Apple Pay,2022-02-23 00:00:00,1
TXN009649,CUST01576,57,Female,New York,Bronze,Automotive,Floor Mats,53.21,2,106.42,,Excellent value for money. Works as described and ships quickly.,Positive,Debit Card,2022-09-28 00:00:00,0
TXN010612,CUST00754,31,Female,Houston,Platinum,Beauty,Lipstick,59.34,3,178.02,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Google Pay,2023-09-05 00:00:00,1
TXN004886,CUST01701,27,Other,San Jose,Silver,Electronics,Laptop,450.7,4,1802.8,2.0,Very poor quality. I would not recommend this product to anyone.,Negative,Apple Pay,2023-12-26 00:00:00,0
TXN013748,CUST01569,26,Other,Chicago,Gold,Sports,Dumbbells,158.83,3,476.49,3.0,"Product is okay, does the job but nothing special.",Neutral,Credit Card,2024-01-10 00:00:00,0
TXN009878,CUST01200,46,Male,San Jose,Platinum,Home & Kitchen,Lamp,146.82,3,440.46,5.0,Superb quality. Will recommend to all my friends and family.,Positive,PayPal,2022-07-13 00:00:00,0
TXN005192,CUST01035,36,Other,San Jose,Gold,Clothing,Jacket,142.85,4,571.4,5.0,"Five stars all the way! Perfect product, fast delivery.",Positive,PayPal,2022-07-12 00:00:00,0
TXN009268,CUST01893,51,Female,San Diego,Silver,Books,Cookbook,31.25,3,93.75,4.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Apple Pay,2024-06-20 00:00:00,1
TXN011574,CUST01943,52,Male,New York,Bronze,Sports,Running Shoes,75.45,5,377.25,5.0,This is exactly what I needed. Highly recommend to everyone.,Positive,PayPal,2024-08-04 00:00:00,1
TXN003026,CUST00069,21,Female,Phoenix,Bronze,Beauty,Perfume,22.4,2,44.8,3.0,Acceptable product. Some assembly required and instructions unclear.,Neutral,Debit Card,2024-06-13 00:00:00,0
TXN009717,CUST01259,60,Other,Philadelphia,Platinum,Electronics,Headphones,560.14,2,1120.28,4.0,Great quality and fast shipping. Will definitely buy again.,Positive,Credit Card,2024-08-17 00:00:00,1
TXN004378,CUST00930,21,Other,San Jose,Bronze,Books,Self-Help,19.9,1,19.9,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,Debit Card,2022-05-11 00:00:00,1
TXN010361,CUST00690,22,Other,San Jose,Bronze,Toys,Puzzle,50.5,5,252.5,3.0,Acceptable product. Some assembly required and instructions unclear.,Neutral,Apple Pay,2023-11-21 00:00:00,0
TXN002877,CUST00801,27,Female,Houston,Bronze,Sports,Yoga Mat,51.59,4,206.36,5.0,Absolutely love this product! Exceeded all my expectations.,Positive,PayPal,2023-02-17 00:00:00,1
TXN007232,CUST01421,31,Female,San Diego,Gold,Books,Fiction Novel,14.78,1,14.78,,Complete waste of money. Does not work as advertised at all.,Negative,Credit Card,2023-10-04 00:00:00,0
TXN008222,CUST01611,25,Female,Phoenix,Silver,Beauty,Perfume,85.69,2,171.38,4.0,Absolutely love this product! Exceeded all my expectations.,Positive,Apple Pay,2024-08-21 00:00:00,0
TXN011492,CUST01397,40,Other,New York,Gold,Grocery,Olive Oil,30.78,4,123.12,3.0,Acceptable product. Some assembly required and instructions unclear.,Neutral,Google Pay,2022-04-17 00:00:00,1
TXN010072,CUST00064,31,Female,Chicago,Silver,Clothing,Jeans,134.43,4,537.72,5.0,"Amazing product, works perfectly! Very satisfied with purchase.",Positive,Apple Pay,2024-08-16 00:00:00,1
TXN003903,CUST00300,54,Female,San Diego,Gold,Beauty,Perfume,64.99,1,64.99,3.0,Mediocre quality. Was expecting more based on the description.,Neutral,Google Pay,2024-05-01 00:00:00,0
TXN010496,CUST01479,34,Male,New York,Bronze,Beauty,Face Cream,35.37,5,176.85,4.0,Excellent value for money. Works as described and ships quickly.,Positive,Credit Card,2024-11-19 00:00:00,1
